#MEDIUM_PROPERTIES_DISTRIBUTED
$MSH_TYPE
	 GROUNDWATER_FLOW	
$MMP_TYPE
	 PERMEABILITY	
$DIS_TYPE
	 NEAREST_VALUE	
;hj
$CONVERSION_FACTOR
2e-8;2e-6;2e-13
$DATA
0.0 0 0.0 1.8085109320833028
0.0 0 0.01 5.849056139143236
0.0 0 0.02 5.329869076089622
0.0 0 0.03 5.139996907331675
0.0 0 0.04 3.9298482391457084
0.0 0 0.05 5.319606580666205
0.0 0 0.06 13.305362399327354
0.0 0 0.07 15.156338876514855
0.0 0 0.08 6.43801571069775
0.0 0 0.09 13.283170661482707
0.0 0 0.1 13.77358155777843
0.0 0 0.11 10.380075947324105
0.0 0 0.12 4.152112849915326
0.0 0 0.13 2.084685813612644
0.0 0 0.14 2.503341468037003
0.0 0 0.15 1.6949307433547662
0.0 0 0.16 1.2887165838055017
0.0 0 0.17 2.125867161654556
0.0 0 0.18 1.601709623527938
0.0 0 0.19 1.1801543220706483
0.0 0 0.2 1.4177148143672085
0.0 0 0.21 1.134911732302139
0.0 0 0.22 3.504301340807814
0.0 0 0.23 2.2131676081322578
0.0 0 0.24 1.670810572384883
0.0 0 0.25 2.1480999086895944
0.0 0 0.26 0.6771076693929189
0.0 0 0.27 0.3832958749801271
0.0 0 0.28 0.45878293968813844
0.0 0 0.29 0.285847387060765
0.0 0 0.3 0.38169345198152965
0.0 0 0.31 0.7892496921306745
0.0 0 0.32 0.1899885502372376
0.0 0 0.33 0.2825345701440336
0.0 0 0.34 0.16772621980128882
0.0 0 0.35000000000000003 0.15298410477115856
0.0 0 0.36 0.13653505726886184
0.0 0 0.37 0.13045466023879285
0.0 0 0.38 0.2904702887575213
0.0 0 0.39 0.24559637997742986
0.0 0 0.4 0.30577763787872003
0.0 0 0.41000000000000003 0.35285161151074274
0.0 0 0.42 0.14904573828710996
0.0 0 0.43 0.10120402450181452
0.0 0 0.44 0.2570252346811689
0.0 0 0.45 0.2501737110085016
0.0 0 0.46 0.0918164469958221
0.0 0 0.47000000000000003 0.05729116935342329
0.0 0 0.48 0.15061796433057187
0.0 0 0.49 0.20968542989320957
0.0 0 0.5 0.19901850333841156
0.01 0 0.0 2.149127896654202
0.01 0 0.01 2.9102103167632616
0.01 0 0.02 6.1378261689925715
0.01 0 0.03 14.355950662428336
0.01 0 0.04 10.370844813415292
0.01 0 0.05 2.9390035895442543
0.01 0 0.06 8.589527044916037
0.01 0 0.07 2.9022500482317533
0.01 0 0.08 1.8842845904604406
0.01 0 0.09 2.357177542734743
0.01 0 0.1 6.291139383442901
0.01 0 0.11 4.47067995636848
0.01 0 0.12 4.833685526309424
0.01 0 0.13 2.7368977021052263
0.01 0 0.14 1.7135450818283813
0.01 0 0.15 0.8437130372730072
0.01 0 0.16 0.5179502215136086
0.01 0 0.17 0.6048939486157411
0.01 0 0.18 0.500027300724335
0.01 0 0.19 1.064138751605976
0.01 0 0.2 0.8644889026439263
0.01 0 0.21 0.8363791174040187
0.01 0 0.22 2.0571754709257326
0.01 0 0.23 2.1598709919325882
0.01 0 0.24 1.0420818572539956
0.01 0 0.25 0.8740503619157793
0.01 0 0.26 0.8262821054117432
0.01 0 0.27 1.0444604659820147
0.01 0 0.28 0.8298762548492907
0.01 0 0.29 0.5020936573003766
0.01 0 0.3 0.5523494979048064
0.01 0 0.31 0.4103614646415809
0.01 0 0.32 0.4377792307958843
0.01 0 0.33 0.35921906317491614
0.01 0 0.34 0.22174167444143475
0.01 0 0.35000000000000003 0.3234680892540903
0.01 0 0.36 0.6708456645030293
0.01 0 0.37 0.27391996005053276
0.01 0 0.38 0.37710011709543034
0.01 0 0.39 0.27782382875813744
0.01 0 0.4 0.4110203062635517
0.01 0 0.41000000000000003 0.6357847142109476
0.01 0 0.42 0.2829482859395882
0.01 0 0.43 0.12734238129915315
0.01 0 0.44 0.0917983561650603
0.01 0 0.45 0.1558012932550079
0.01 0 0.46 0.2105766478042295
0.01 0 0.47000000000000003 0.12667337624984973
0.01 0 0.48 0.14026694647294033
0.01 0 0.49 0.20751299339425527
0.01 0 0.5 0.1953552577624604
0.02 0 0.0 5.205300649055195
0.02 0 0.01 6.506503691638888
0.02 0 0.02 6.8334116387554085
0.02 0 0.03 8.500332797707465
0.02 0 0.04 6.09101403665949
0.02 0 0.05 2.9038497834290142
0.02 0 0.06 2.07756017465739
0.02 0 0.07 1.9173910631231221
0.02 0 0.08 1.7557399903888948
0.02 0 0.09 1.4147349136989356
0.02 0 0.1 1.1164785670315163
0.02 0 0.11 1.7831652073651116
0.02 0 0.12 2.2314779549017394
0.02 0 0.13 0.8471019798408437
0.02 0 0.14 1.21932041551918
0.02 0 0.15 1.603628320127297
0.02 0 0.16 1.3863424107110898
0.02 0 0.17 1.0388042103167257
0.02 0 0.18 0.8658333118374941
0.02 0 0.19 0.6430007671074384
0.02 0 0.2 0.46321151640357144
0.02 0 0.21 2.0155067500641595
0.02 0 0.22 2.8680830119907794
0.02 0 0.23 2.028845159490786
0.02 0 0.24 0.9643692372166885
0.02 0 0.25 1.5908596660936487
0.02 0 0.26 0.820583333049051
0.02 0 0.27 0.4393456712146507
0.02 0 0.28 1.0723444088140597
0.02 0 0.29 0.44653834079102955
0.02 0 0.3 0.3467184062572649
0.02 0 0.31 0.5558559969326075
0.02 0 0.32 1.082320291190142
0.02 0 0.33 0.3885865600920629
0.02 0 0.34 0.36136427949294603
0.02 0 0.35000000000000003 0.23261570887492947
0.02 0 0.36 0.32434912777556313
0.02 0 0.37 0.5243767444329515
0.02 0 0.38 0.6435308807022281
0.02 0 0.39 1.7395805077295956
0.02 0 0.4 0.6458619506660964
0.02 0 0.41000000000000003 0.6324054609148416
0.02 0 0.42 0.2611854895988591
0.02 0 0.43 0.18442042684249588
0.02 0 0.44 0.20431218614123203
0.02 0 0.45 0.3691336123218529
0.02 0 0.46 0.17516673164748367
0.02 0 0.47000000000000003 0.11929509402330866
0.02 0 0.48 0.18440000348921545
0.02 0 0.49 0.07378960424732016
0.02 0 0.5 0.08275102473574167
0.03 0 0.0 3.3540093800741833
0.03 0 0.01 6.5752587308772705
0.03 0 0.02 9.576822288776057
0.03 0 0.03 3.502818974323776
0.03 0 0.04 3.1741090103488228
0.03 0 0.05 2.3679267877166734
0.03 0 0.06 0.965030043513055
0.03 0 0.07 1.4498434842357237
0.03 0 0.08 0.9802790232495433
0.03 0 0.09 1.1915779385071865
0.03 0 0.1 1.255847276899577
0.03 0 0.11 1.104978140799429
0.03 0 0.12 1.5186349204803509
0.03 0 0.13 1.5350720102615305
0.03 0 0.14 0.4633582729432038
0.03 0 0.15 0.37655355227829257
0.03 0 0.16 0.6534265606201763
0.03 0 0.17 0.624639398354595
0.03 0 0.18 1.0631508793975815
0.03 0 0.19 1.0852651579534853
0.03 0 0.2 0.8336141172292407
0.03 0 0.21 1.6077918643657114
0.03 0 0.22 1.1887236112120296
0.03 0 0.23 0.9027654596320009
0.03 0 0.24 0.4749616558693219
0.03 0 0.25 0.4968991972494878
0.03 0 0.26 0.8751653148876933
0.03 0 0.27 0.5347386027457631
0.03 0 0.28 0.37679979914534734
0.03 0 0.29 0.8735380268561813
0.03 0 0.3 0.7300492348497108
0.03 0 0.31 0.4474324128020723
0.03 0 0.32 0.4665327616459611
0.03 0 0.33 0.9899604986545597
0.03 0 0.34 1.171756031971234
0.03 0 0.35000000000000003 1.0341335293386202
0.03 0 0.36 1.2486891362325863
0.03 0 0.37 0.6031491951023494
0.03 0 0.38 0.20752951977872358
0.03 0 0.39 0.2021664804806336
0.03 0 0.4 0.24589300399158956
0.03 0 0.41000000000000003 0.4530349693114769
0.03 0 0.42 0.4658628902516319
0.03 0 0.43 0.29284247995626833
0.03 0 0.44 0.3082996622391264
0.03 0 0.45 0.16186355614905767
0.03 0 0.46 0.07296135490386711
0.03 0 0.47000000000000003 0.15470862853357506
0.03 0 0.48 0.3089562487661296
0.03 0 0.49 0.318318557202458
0.03 0 0.5 0.3433347611565438
0.04 0 0.0 1.4355728901229063
0.04 0 0.01 2.924271481055597
0.04 0 0.02 6.447311060419444
0.04 0 0.03 1.4792819442908098
0.04 0 0.04 0.6595664398974875
0.04 0 0.05 1.0638492426171626
0.04 0 0.06 1.4848876886222948
0.04 0 0.07 1.4523919592278651
0.04 0 0.08 0.6889065236613444
0.04 0 0.09 1.0551576154364612
0.04 0 0.1 1.2083211626138952
0.04 0 0.11 0.942045955780442
0.04 0 0.12 1.1291997697313725
0.04 0 0.13 0.9837483811990598
0.04 0 0.14 0.5107330632538737
0.04 0 0.15 0.7428912979468056
0.04 0 0.16 0.4731676826267284
0.04 0 0.17 0.31563508476198376
0.04 0 0.18 0.4980171841059047
0.04 0 0.19 0.35999303449961656
0.04 0 0.2 0.35783481025282704
0.04 0 0.21 0.5394507841230897
0.04 0 0.22 0.9933950887863302
0.04 0 0.23 0.7353362905829167
0.04 0 0.24 0.8156234300933642
0.04 0 0.25 0.31766716023997627
0.04 0 0.26 0.9296852937501986
0.04 0 0.27 0.6872308091890373
0.04 0 0.28 0.4153158184059837
0.04 0 0.29 0.6113846878017397
0.04 0 0.3 0.6361669938076596
0.04 0 0.31 1.1587875965607248
0.04 0 0.32 0.8227020913339439
0.04 0 0.33 0.5651376888547127
0.04 0 0.34 0.6145200230905644
0.04 0 0.35000000000000003 0.628310455224417
0.04 0 0.36 0.3293558185077483
0.04 0 0.37 0.5150469568276248
0.04 0 0.38 0.6195933546795108
0.04 0 0.39 0.29456149111098195
